SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,900 N Taylor St #2125,Arlington,VA,22203,239000,2,2,THE JEFFERSON - Sunrise Senior Living,1044,,1992,45,229,401,Active,,,http://www.redfin.com/VA/Arlington/900-N-Taylor-St-22203/unit-2125/home/11246759,BRIGHT MLS,VAAR164544,N,Y,38.8803033,-77.1127814
MLS Listing,,Condo/Co-op,900 N Taylor St #523,Arlington,VA,22203,295000,2,2,THE JEFFERSON - Sunrise Senior Living,1061,,1992,45,278,440,Active,,,http://www.redfin.com/VA/Arlington/900-N-Taylor-St-22203/unit-523/home/11246457,BRIGHT MLS,VAAR164542,N,Y,38.8803033,-77.1127814
MLS Listing,,Condo/Co-op,900 Taylor St #608,Arlington,VA,22203,99000,1,1,THE JEFFERSON - Sunrise Senior Living,634,,1992,45,156,241,Active,,,http://www.redfin.com/VA/Arlington/900-N-Taylor-St-22203/unit-608/home/11246468,BRIGHT MLS,VAAR164540,N,Y,38.8803033,-77.1127814
MLS Listing,,Condo/Co-op,1121 Arlington Blvd #929,Arlington,VA,22209,190000,1,1,RIVER PLACE COOP,559,,1955,45,340,435,Active,,,http://www.redfin.com/VA/Arlington/1121-Arlington-Blvd-22209/unit-929/home/11252836,BRIGHT MLS,VAAR163482,N,Y,38.891944,-77.0702135
MLS Listing,,Condo/Co-op,1011 Arlington Blvd #522,Arlington,VA,22209,179900,0,1,RIVER PLACE,401,,1955,45,449,301,Active,,,http://www.redfin.com/VA/Arlington/1011-Arlington-Blvd-22209/unit-522/home/11253394,BRIGHT MLS,VAAR164520,N,Y,38.8909844,-77.0682558
MLS Listing,,Condo/Co-op,1200 N Nash St #1148,Arlington,VA,22209,699900,1,1,PROSPECT HOUSE,1168,,1980,46,599,951,Active,,,http://www.redfin.com/VA/Arlington/1200-N-Nash-St-22209/unit-1148/home/11252238,BRIGHT MLS,VAAR164208,N,Y,38.888366,-77.0724365
MLS Listing,,Parking,4726 16th Rd N,Arlington,VA,22207,799900,3,3,WAYCROFT WOODLAWN,2300,5799,1938,46,348,,Active,,,http://www.redfin.com/VA/Arlington/4726-16th-Rd-N-22207/home/11235415,BRIGHT MLS,VAAR164478,N,Y,38.8894692,-77.1218422
MLS Listing,,Condo/Co-op,1200 Crystal Dr Unit 1413-1414,Arlington,VA,22202,1399000,3,3,WATERFORD HOUSE,2817,,1986,46,497,3124,Active,,,http://www.redfin.com/VA/Arlington/1200-Crystal-Dr-22202/unit-1413-1414/home/170554923,BRIGHT MLS,VAAR164484,N,Y,38.862212,-77.049195
MLS Listing,,Condo/Co-op,1111 Arlington Blvd #918,Arlington,VA,22209,279950,2,1,RIVER PLACE,884,,1955,47,317,650,Active,,,http://www.redfin.com/VA/Arlington/1111-Arlington-Blvd-22209/unit-918/home/11253237,BRIGHT MLS,VAAR164422,N,Y,38.8918969,-77.0700775
MLS Listing,,Condo/Co-op,1300 Crystal Dr Unit 1407S,Arlington,VA,22202,759000,2,2,CRYSTAL GATEWAY,1576,,1981,47,482,1005,Active,,,http://www.redfin.com/VA/Arlington/1300-Crystal-Dr-22202/unit-1407S/home/11274369,BRIGHT MLS,VAAR164402,N,Y,38.8616317,-77.0495203
MLS Listing,,Condo/Co-op,1781 Pierce St N #2004,Rosslyn,VA,22209,1375000,2,2,ROSSLYN,1320,,2021,48,1042,1177,Active,,,http://www.redfin.com/VA/Arlington/1781-N-Pierce-St-22209/unit-2004/home/172068559,BRIGHT MLS,VAAR164378,N,Y,38.8942157,-77.0766904
MLS Listing,,Condo/Co-op,1781 Pierce St N #2003,Rosslyn,VA,22209,2879000,2,2.5,ROSSLYN,2382,,2021,48,1209,2179,Active,,,http://www.redfin.com/VA/Arlington/1781-N-Pierce-St-22209/unit-2003/home/172068543,BRIGHT MLS,VAAR164376,N,Y,38.8942157,-77.0766904
